Year,Serie,RefArea,Value
,,"ES13	36,31	_L_ES_030501_2A	2012	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	SUD_ALCOHOL	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Indicadores de Consumo de Sustancias Psicoactivas del Observatorio Español de las Drogas y las Adicciones: Admisiones a Tratamiento, Ministerio de Sanidad.				27/01/2025",
,,"ES13	36,33	_L_ES_090401_05	2022	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Inventario nacional de gases de efecto invernadero (GEI), Ministerio para la Transición Ecológica y el Reto Demográfico				27/01/2025",
,,"ES13	36,49	_L_ES_200201_01	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística sobre recogida y tratamiento de residuos, INE				27/01/2025",
,,"ES13	36,65	_L_ES_010A02_02	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad nacional. Clasificación funcional del gasto de las administraciones públicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	36,86	_L_ES13_010A02_03	2012	_T	_T	A	N	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Análisis Economico-Financiero de las Administraciones Públicas.ICANE				27/01/2025",
,,"ES13	3668,08	NV_IND_MANFPC	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	ISIC4_C	_T	_T	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	3679,01	NV_IND_MANFPC	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	ISIC4_C	_T	_T	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	3698,46	_L_ES_170301_1A	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	EUR_1000000	A	_L_NUTS2	0	0	0	0	0	0	0	Registro de inversiones exteriores, Ministerio de Industria, Comercio y Turismo				27/01/2025",
,,"ES13	37,02	_L_ES_010A02_02	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad nacional. Clasificación funcional del gasto de las administraciones públicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	37,02	_L_ES_050502_04	2010	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	37,09	_L_ES_050501_05	2023	_T	F	A	_L	REGIONS	_T	_T	_T	ISCO88_1	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Mujeres en cifras, Ministerio de Igualdad				27/01/2025",
,,"ES13	37,09	_L_ES_050501_05	2023	_T	F	A	_L	REGIONS	_T	_T	_T	ISCO88_1	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Mujeres en cifras, Ministerio de Igualdad				27/01/2025",
,,"ES13	37,11	_L_ES_010A02_02	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad nacional. Clasificación funcional del gasto de las administraciones públicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	37,16	_L_ES_010A02_02	2017	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad nacional. Clasificación funcional del gasto de las administraciones públicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	37,39	_L_ES13_010A02_03	2011	_T	_T	A	N	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Análisis Economico-Financiero de las Administraciones Públicas.ICANE				27/01/2025",
,,"ES13	37,47	_L_ES_050502_04	2011	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	37,50	_L_ES_160602_1F	2013	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_06	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	37,50	_L_ES_160602_1H	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_08	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	37,50	IC_GEN_MGTL	2023	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	37,50	IC_GEN_MGTL	2023	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	37,59	_L_ES_090401_05	2013	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Inventario nacional de gases de efecto invernadero (GEI), Ministerio para la Transición Ecológica y el Reto Demográfico				27/01/2025",
,,"ES13	37,68	_L_ES_010A02_02	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad nacional. Clasificación funcional del gasto de las administraciones públicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	37,71	_L_ES_050502_04	2012	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	37,72	_L_ES_050501_05	2022	_T	F	A	_L	REGIONS	_T	_T	_T	ISCO88_1	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Mujeres en cifras, Ministerio de Igualdad				27/01/2025",
,,"ES13	37,74	_L_ES_050501_05	2021	_T	F	A	_L	REGIONS	_T	_T	_T	ISCO88_1	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Mujeres en cifras, Ministerio de Igualdad				27/01/2025",
,,"ES13	37,83	_L_ES_050501_05	2019	_T	F	A	_L	REGIONS	_T	_T	_T	ISCO88_1	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Mujeres en cifras, Ministerio de Igualdad				27/01/2025",
,,"ES13	37,87	_L_ES_050502_04	2013	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	3735,68	NV_IND_MANFPC	2012	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	ISIC4_C	_T	_T	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	3753,60	NV_IND_MANFPC	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	ISIC4_C	_T	_T	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	3790,32	NV_IND_MANFPC	2010	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	ISIC4_C	_T	_T	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	38,02	_L_ES_200201_01	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística sobre recogida y tratamiento de residuos, INE				27/01/2025",
,,"ES13	38,03	_L_ES_050502_04	2014	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,12	IT_NET_BBNDN	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACCESS_TECH_T	_T	0	PER_100_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Telecomunicaciones y sector audiovisual, Comisión Nacional de los Mercados y la Competencia (CNMC). Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	38,19	_L_ES_050502_04	2015	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,24	_L_ES_160602_1A	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_01	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	38,28	_L_ES_010A02_02	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad nacional. Clasificación funcional del gasto de las administraciones públicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,33	_L_ES_080901_4B	2022	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de turismo de residentes, Instituto Nacional de Estadística (INE).Encuesta de gasto turístico, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	38,36	_L_ES_080502_01	2014	Y16T64	_T	A	_L	REGIONS	_T	_T	_T	_T	PD	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística del empleo de las personas con discapacidad,INE				27/01/2025",
,,"ES13	38,40	_L_ES_050502_04	2020	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,40	_L_ES_050502_04	2020	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,43	_L_ES_050502_04	2016	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,47	_L_ES_030501_02	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	SUD_ALCOHOL	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Indicadores de Consumo de Sustancias Psicoactivas del Observatorio Español de las Drogas y las Adicciones: Admisiones a Tratamiento, Ministerio de Sanidad.				27/01/2025",
,,"ES13	38,61	_L_ES_160602_1C	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_03	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	38,65	_L_ES_050502_04	2021	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,65	_L_ES_050502_04	2021	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,69	_L_ES13_010A02_03	2015	_T	_T	A	N	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Análisis Economico-Financiero de las Administraciones Públicas.ICANE				27/01/2025",
,,"ES13	38,69	_L_ES_050502_04	2017	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,72	_L_ES13_010A02_03	2020	_T	_T	A	N	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Análisis Economico-Financiero de las Administraciones Públicas.ICANE				27/01/2025",
,,"ES13	38,72	_L_ES_010A02_02	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad nacional. Clasificación funcional del gasto de las administraciones públicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,74	_L_ES_050502_04	2018	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,76	_L_ES13_010A02_03	2014	_T	_T	A	N	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Análisis Economico-Financiero de las Administraciones Públicas.ICANE				27/01/2025",
,,"ES13	38,80	_L_ES_050502_04	2019	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,81	_L_ES_050502_04	2022	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,81	_L_ES_050502_04	2022	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de rendimientos de actividades económicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	38,89	_L_ES13_010A02_03	2021	_T	_T	A	N	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Análisis Economico-Financiero de las Administraciones Públicas.ICANE				27/01/2025",
,,"ES13	38,89	_L_ES_050501_00	2015	_T	F	A	_L	REGIONS	_T	_T	_T	ISCO88_1	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Mujeres en cifras, Ministerio de Igualdad				27/01/2025",
,,"ES13	38,89	_L_ES_050501_00	2016	_T	F	A	_L	REGIONS	_T	_T	_T	ISCO88_1	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Mujeres en cifras, Ministerio de Igualdad				27/01/2025",
,,"ES13	38,89	_L_ES_050501_00	2017	_T	F	A	_L	REGIONS	_T	_T	_T	ISCO88_1	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Mujeres en cifras, Ministerio de Igualdad				27/01/2025",
,,"ES13	38,89	_L_ES_050501_00	2018	_T	F	A	_L	REGIONS	_T	_T	_T	ISCO88_1	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Mujeres en cifras, Ministerio de Igualdad				27/01/2025",
,,"ES13	3898,61	NV_IND_MANFPC	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	ISIC4_C	_T	_T	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	39,16	_L_ES_130202_03	2010	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Inventario nacional de gases de efecto invernadero (GEI), Ministerio para la Transición Ecológica y el Reto Demográfico				27/01/2025",
,,"ES13	39,22	_L_ES_010A02_02	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad nacional. Clasificación funcional del gasto de las administraciones públicas, Ministerio de Hacienda				27/01/2025",
,,"ES13	39,22	SP_PSR_SATIS	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	39,33	_L_ES13_010A02_03	2019	_T	_T	A	N	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Análisis Economico-Financiero de las Administraciones Públicas.ICANE				27/01/2025",
,,"ES13	39,35	_L_ES13_010A02_03	2013	_T	_T	A	N	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Análisis Economico-Financiero de las Administraciones Públicas.ICANE				27/01/2025",
,,"ES13	39,39	_L_ES_160602_1F	2012	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_06	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	39,47	IT_NET_BBNDN	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACCESS_TECH_T	_T	0	PER_100_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Telecomunicaciones y sector audiovisual, Comisión Nacional de los Mercados y la Competencia (CNMC). Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	39,59	_L_ES13_010A02_03	2016	_T	_T	A	N	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Análisis Economico-Financiero de las Administraciones Públicas.ICANE				27/01/2025",
,,"ES13	39,59	AG_LND_FRST	2010	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,60	AG_LND_FRST	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,60	AG_LND_FRST	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,61	AG_LND_FRST	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,61	AG_LND_FRST	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,61	AG_LND_FRST	2017	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,61	AG_LND_FRST	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,62	AG_LND_FRST	2013	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,62	AG_LND_FRST	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,64	_L_ES13_010A02_03	2018	_T	_T	A	N	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Análisis Economico-Financiero de las Administraciones Públicas.ICANE				27/01/2025",
,,"ES13	39,65	AG_LND_FRST	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,65	AG_LND_FRST	2022	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,66	AG_LND_FRST	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,66	AG_LND_FRST	2012	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Anuario de estadística forestal, Ministerio para la Transición Ecológica y el Reto Demográfico.Atlas Nacional de España, Instituto Geográfico Nacional				27/01/2025",
,,"ES13	39,68	_L_ES13_010A02_03	2017	_T	_T	A	N	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Análisis Economico-Financiero de las Administraciones Públicas.ICANE				27/01/2025",
,,"ES13	39,73	_L_ES_050502_02	2020	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	39,73	_L_ES_050502_02	2021	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	39,73	_L_ES_050502_02	2021	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	39,93	SP_PSR_SATIS	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	3900,78	NV_IND_MANFPC	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	ISIC4_C	_T	_T	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	3973,51	NV_IND_MANFPC	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	ISIC4_C	_T	_T	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	3974,10	NV_IND_MANFPC	2017	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	ISIC4_C	_T	_T	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	4,10	_L_ES_170601_02	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACCESS_TECH_DSL	_T	0	PER_100_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Telecomunicaciones y sector audiovisual, Comisión Nacional de los Mercados y la Competencia (CNMC). Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	4,11	_L_ES_080502_07	2021	Y16T64	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística del empleo de las personas con discapacidad,INE				27/01/2025",
,,"ES13	4,11	_L_ES_100101_04	2022	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_MI_NUTS2	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de condiciones de vida, INE				27/01/2025",
,,"ES13	4,11	SH_STA_TRAF	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	4,12	_L_ES_170301_1B	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	EUR_1000000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de Ayuda Oficial al Desarrolllo de España, Ministerio de Asuntos Exteriores, Unión Europea y Cooperación				27/01/2025",
,,"ES13	4,13	SH_STA_TRAF	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
